0.123000,0.944000,0.161625,0.081125,0.178625,0.027750,0.223500,0.503125,0.113875,0.415875,0.252750,0.657375,nan,0.321375,0.565500,0.492375,0.906000,0.371375,0.145500,0.145375,0.101375,0.058000,0.510000,0.768875,0.797625,0.393125,0.468500,0.728500,0.494875,0.340625,0.462750,0.276625,0.886250,0.472875,0.022875,0.176000,nan,0.492125,0.209875,0.459125,0.611750,0.023875,0.885750,nan,0.240500,0.480750,0.676875,0.411750,0.883750,0.243250,0.632750,0.440250,0.703125,0.105000,0.436125,0.906250,0.336875,0.150125,0.219875,0.349250,0.011625,0.613375,0.460500,0.186375,0.346750,0.556500,0.228125,0.913375,0.041625,0.666875,0.930750,0.569125,0.885500,0.510000,0.106000,0.098125,0.620625,0.028750,0.611500,0.369250,0.899375,0.589250,0.258500,0.458750,0.371500,0.669875,0.298250,0.056875,0.124250,0.637000,0.677375,0.495125,nan,0.288125,0.711125,0.544750,0.652875,0.422625,0.170375,0.269250
0.920125,0.168250,0.540750,nan,0.898750,0.468625,0.426625,0.228750,0.409875,0.917875,0.403625,0.703750,0.982750,0.457750,0.810875,0.241250,0.897625,0.025500,nan,0.121500,0.402750,0.596500,0.224625,0.699500,0.554250,0.763625,0.680750,0.705750,0.087375,nan,0.348875,0.881000,0.073000,nan,0.207250,0.488125,0.755875,0.089750,0.567750,0.587000,0.870625,0.316500,0.089250,0.414375,0.137250,0.226375,0.824375,nan,0.656000,0.984125,0.390500,0.379750,0.807250,nan,0.083000,0.486125,0.662125,0.481750,0.906500,0.536750,0.591250,0.210875,0.497625,nan,0.077625,0.281500,0.946625,0.779250,0.687500,0.574625,0.642375,0.335875,0.164625,0.320375,0.930000,0.883875,0.412875,0.159750,0.847625,0.585375,0.488250,0.988750,0.117625,0.285250,0.645750,0.730250,nan,0.475500,0.503000,0.075125,0.105625,nan,0.768625,0.684375,0.994500,0.592875,0.696500,0.696125,0.321000,0.187125
0.192250,0.835750,0.646750,0.023875,0.761750,0.870750,0.146750,0.351875,0.324875,0.951750,nan,0.823625,0.937125,0.289875,0.063875,0.158625,0.123875,nan,0.602875,0.317375,0.746750,0.037000,0.817500,nan,0.537375,0.390250,nan,0.059875,0.460500,0.204375,0.685875,0.489750,0.585875,0.094250,0.989000,0.528625,0.112250,0.566625,0.135000,0.073500,nan,nan,0.168125,0.983500,0.508500,0.072750,0.509750,0.720125,0.734125,0.933875,0.912375,0.796000,0.854125,nan,0.578625,0.456000,0.641375,0.119875,0.318375,0.450750,0.852500,0.740375,0.541875,0.582250,0.485375,0.031875,0.277000,0.411500,0.245125,nan,0.876250,0.639125,0.822750,0.320625,nan,0.940625,0.631500,0.025875,0.235750,0.024000,0.898875,0.286000,0.520625,nan,0.604750,0.970250,0.321500,0.184375,0.844875,0.784000,nan,0.532250,0.131125,0.532000,0.985250,0.455250,0.388625,0.679500,0.480250,0.526500
0.636375,0.555750,0.863125,0.622375,0.195500,0.423500,0.518250,0.792250,0.491750,0.867125,0.854250,nan,0.121000,0.428000,0.194500,0.606750,nan,0.486375,0.961125,0.983000,0.916125,0.745625,nan,0.782125,0.446250,0.343000,0.533625,0.533875,nan,0.320625,nan,0.028875,0.589000,0.471000,0.505125,0.008125,0.636875,0.837625,0.169750,0.919375,0.425250,0.470500,0.684375,0.817000,0.320500,0.780875,0.720625,nan,0.354375,0.926625,0.118875,0.344125,0.323625,0.252500,0.187250,0.723500,0.241875,0.011375,0.343875,0.914875,0.456875,0.484125,0.095625,0.277750,nan,0.052875,nan,0.701375,0.788750,0.233625,0.977750,0.392000,0.403875,0.719125,nan,nan,0.393000,0.236750,0.791375,0.957125,0.185500,0.921875,0.051375,0.983375,nan,0.447125,0.463500,0.560000,0.667500,0.640000,0.125750,0.279750,0.098750,0.440750,0.031250,0.723875,0.986750,0.763750,0.993250,0.704000
nan,0.394875,0.664125,0.818000,0.816375,0.792375,0.564250,0.466875,0.470875,0.090625,0.947125,0.055125,0.344000,0.071125,0.407000,0.936250,nan,0.831125,0.960250,0.793125,0.915250,0.993500,0.932625,0.793875,0.899125,0.502625,0.088500,0.555500,nan,0.221625,0.926875,0.320875,0.570125,0.755250,0.683750,0.547000,0.555500,0.085750,0.688125,0.755375,0.459000,0.947125,0.105500,0.401375,0.612250,0.316125,0.953875,0.342125,0.765750,0.774875,0.469375,0.938625,0.537000,0.505125,0.584625,0.456500,0.029125,0.535875,0.811750,0.199125,0.877500,0.211000,0.278625,0.655125,0.528750,0.833500,0.785000,0.361500,0.979125,0.516625,0.360500,nan,0.531250,0.879625,0.441250,0.016875,0.497625,0.442125,0.569125,0.916250,0.499625,0.243875,0.646125,0.115125,0.560500,0.263250,0.984125,0.513375,0.221500,0.450000,0.189750,0.846625,nan,0.772750,0.543000,0.159500,0.682500,0.075625,0.427625,0.764750
0.171500,0.723125,0.099875,0.113875,0.421750,0.696125,0.027125,0.405500,0.296750,0.973375,0.697750,0.538750,0.403375,0.390375,0.830875,0.697500,nan,0.506500,0.362500,0.555375,0.449750,0.914250,0.437000,0.374875,0.100375,0.353875,0.244125,0.914125,nan,0.086875,0.870250,0.799250,0.779500,0.479250,0.932875,0.690250,0.990375,0.830250,0.837000,0.168250,0.980125,0.442250,0.894250,0.739250,0.598125,nan,0.692625,0.311875,0.714125,0.157750,nan,nan,0.656625,0.562625,nan,0.225250,0.788125,0.226500,0.395625,0.909250,0.848000,0.705750,nan,0.420750,0.287875,nan,0.524500,0.058500,0.644375,0.640375,0.796875,0.578625,0.867625,0.206375,0.556125,0.759250,0.248500,0.369000,0.935500,0.348750,0.060500,0.765000,0.619875,0.235625,0.326250,0.038750,0.948250,0.327000,0.073500,0.734000,0.379875,0.742000,0.365125,0.637375,0.021875,0.038000,0.147125,0.901125,0.814375,0.127375
0.025750,0.529625,nan,0.350875,0.812875,0.157250,0.826625,0.828000,nan,nan,0.045875,0.403625,0.114875,0.467375,0.033125,0.481375,0.919250,nan,0.581875,0.869500,0.424625,0.201625,0.105125,0.217000,0.855125,0.776500,0.846375,0.775875,0.008625,0.009875,0.981750,nan,nan,0.076125,0.854625,0.521125,0.060625,0.211625,0.028750,0.594750,0.573250,0.601375,0.459250,0.368750,0.153000,0.181125,0.212250,0.329625,0.603000,0.835375,0.149750,0.288750,0.208125,0.410375,0.782000,0.118875,0.583750,0.293000,0.072125,0.531250,0.037875,0.118875,0.158500,0.867125,0.727625,0.275250,0.411625,0.792125,0.458250,nan,nan,0.862500,0.286625,nan,0.480375,0.424000,0.823625,0.504500,0.475250,0.041875,0.936625,0.464625,0.247125,0.554375,0.066875,0.387250,0.793375,0.808875,0.390875,0.584625,0.477750,0.091250,0.348875,0.349375,0.473250,0.605000,0.333375,0.626375,0.999125,0.637125
nan,0.936250,0.458000,nan,0.411500,0.458875,0.149125,0.601625,0.786000,0.929000,nan,0.465500,0.172500,0.135375,0.734500,0.555375,0.989000,0.332625,0.718250,0.561125,0.902875,nan,0.914375,0.920875,0.094625,0.685875,0.000125,0.616500,0.432750,0.287875,0.933500,0.544125,0.433125,0.185375,0.500875,0.438875,0.273750,0.490750,0.187500,0.444625,0.786375,0.833500,0.826750,0.900500,0.654500,0.014250,0.642250,0.613875,0.844750,0.542375,0.392625,0.828625,0.405000,0.103875,nan,0.926625,0.560875,0.206250,0.527625,0.947875,0.855500,0.419750,0.441875,0.140875,0.603000,0.443000,nan,0.546625,0.875000,0.550250,0.279750,0.154875,0.399125,0.718750,0.697750,0.890500,0.022625,0.104750,0.567625,0.398750,0.303250,0.690000,0.764000,0.704500,0.020750,0.213750,0.045500,nan,0.205750,0.808250,0.816875,0.320750,0.089000,0.851625,0.970500,0.631500,0.522875,0.036375,0.476125,0.588625
0.434500,nan,0.749500,0.011250,0.028625,nan,0.895000,0.409750,0.416000,0.676875,nan,0.651875,0.567625,0.979500,0.976875,0.865500,0.022500,0.313375,0.151875,0.924750,0.963750,nan,0.332875,nan,0.466125,0.741000,0.907750,0.674875,0.470375,0.438875,nan,0.689750,0.364125,0.931125,nan,0.027500,0.821500,0.384375,0.642125,0.993250,0.805375,0.654000,0.264250,0.265500,0.004875,0.352750,nan,0.583625,0.191875,0.144375,0.877125,0.391250,0.733375,0.320125,0.944875,0.134500,0.219125,0.739500,0.194125,0.387625,0.245625,0.787500,0.699250,0.619500,0.771750,nan,0.800125,0.246125,0.927125,0.855875,0.515250,0.812875,0.632750,0.596625,0.105875,0.671000,0.554125,0.148250,nan,0.175500,0.593000,0.806875,0.738000,0.428500,0.867000,0.309750,0.700125,0.447625,0.969125,0.479375,0.253625,0.085500,0.243875,0.517500,0.486625,0.799750,0.947125,0.401375,0.247500,nan
0.506750,0.814250,0.737375,0.471500,0.610750,0.814500,0.228875,0.099375,0.649000,0.504625,0.593250,0.164375,0.628000,0.758375,0.928500,0.294000,nan,0.380625,0.101875,nan,nan,0.816625,0.702875,0.639625,0.266000,0.434625,0.765875,nan,nan,0.796000,0.283625,0.675875,0.008125,0.329250,0.276250,nan,0.657875,0.034375,0.886000,0.148375,0.975250,0.592500,0.202750,0.315375,0.161750,0.365750,0.120625,0.585875,0.655750,0.419375,nan,0.994375,0.923625,nan,0.831250,0.008250,0.266625,0.238750,0.928750,0.542750,0.957625,0.481750,0.224875,nan,0.760875,0.086250,0.309125,0.267500,0.834625,0.998500,0.973750,0.612625,0.455000,0.295750,0.043125,nan,0.663000,0.487625,0.341500,0.899125,0.082750,0.964875,0.223250,0.759625,0.250750,0.165125,0.139750,nan,0.160625,0.142375,0.479500,nan,nan,0.779000,0.686625,nan,0.582375,0.221250,0.561625,nan
0.259250,0.835250,0.041000,0.217125,nan,0.530375,0.545750,0.071750,0.650125,0.036500,nan,0.370500,0.900000,0.002125,0.391750,0.576750,0.414000,0.120875,0.134625,0.231000,0.344875,0.003250,0.201625,0.618250,nan,0.258000,0.394875,0.828625,0.970125,0.917375,0.906750,0.856000,0.745000,0.466000,nan,0.604500,0.388500,0.311875,0.355125,0.187875,0.807250,0.160375,0.821750,0.888000,0.604500,0.871750,0.278125,0.441125,0.757250,0.861375,0.926375,nan,0.532375,0.955750,0.627750,nan,0.111375,0.635125,0.455000,0.685375,0.298250,0.909625,0.274625,nan,0.193750,0.620000,0.635875,0.880125,0.373875,0.804875,0.881375,0.453625,0.746625,0.773625,0.982000,0.833625,nan,0.187000,0.752750,0.051000,0.544875,nan,0.485250,0.518375,0.544750,nan,nan,0.195250,nan,0.684500,0.321375,0.923750,0.004500,0.257875,0.448625,0.769625,0.096875,0.601625,0.659250,0.710000
0.938875,nan,0.058500,0.096375,0.772625,0.611000,0.458000,0.292750,0.014625,0.531750,0.848750,0.258750,0.061500,0.699000,nan,nan,0.733125,0.134000,0.612875,0.917500,0.868875,0.273375,0.252125,0.095000,0.675000,0.809375,0.969500,0.873250,0.372500,0.559750,0.140375,0.829125,0.327625,0.989875,0.442250,0.752875,0.274500,0.397125,0.062875,0.235000,0.778500,0.737125,0.772250,nan,0.354875,0.140875,0.718750,0.456250,0.968000,0.881750,0.847375,0.492500,0.123000,0.654750,0.867750,0.253000,0.749875,0.746375,0.130125,0.620500,0.371000,0.832750,0.298875,0.649375,nan,0.658375,0.592500,0.593250,0.121750,0.857125,0.290500,0.592250,0.237500,0.434125,0.821000,0.528625,0.865000,0.680000,nan,0.005000,0.789500,0.613750,0.920875,0.990250,0.268000,0.837500,0.921125,nan,0.582000,0.175750,0.343375,nan,0.755875,0.207375,0.558750,0.575750,nan,0.167125,0.989125,0.751000
0.591000,0.198875,0.371750,0.534875,nan,0.485125,0.490000,0.879625,0.319500,0.706625,0.732625,0.666125,0.020625,0.010125,0.909250,0.576250,0.049375,0.612625,0.780375,0.087500,0.837375,0.103500,0.172125,0.211625,nan,0.967875,0.809625,0.904000,0.719250,nan,0.284750,0.166500,0.919500,0.765875,0.838125,0.950500,0.466625,0.967500,0.821250,0.991750,0.098875,0.510250,0.193625,0.446125,0.979000,0.910125,0.961000,0.267875,0.920125,0.673875,0.168500,0.618500,0.069125,0.439625,0.657750,0.547875,0.753000,0.827250,0.382500,0.784000,0.942375,0.493250,0.683875,0.780500,nan,0.314625,0.270875,0.690500,0.285125,0.119875,nan,0.549625,0.005125,0.752500,nan,0.079250,0.081125,0.734125,nan,0.551250,0.635500,0.783375,0.757250,0.124625,0.229750,0.725000,nan,0.710875,0.060500,0.054750,0.243750,0.580625,0.331000,0.241375,0.662250,0.393750,0.786000,0.341375,0.834375,0.987875
0.556625,0.858750,0.593500,0.464875,0.512500,0.227375,0.859000,0.550625,0.829875,nan,0.192625,0.069750,0.389500,0.624125,0.217250,0.161125,0.103000,0.361375,0.643625,0.804625,nan,0.605875,0.932625,0.748875,0.828250,0.016750,0.029625,nan,0.517000,0.715250,0.210375,nan,0.991250,0.489500,0.710625,0.981125,0.182250,0.539875,0.555875,0.256250,0.764250,0.998000,0.706000,0.271375,0.037750,0.957000,nan,0.275875,0.551125,0.007875,0.516875,0.445000,0.768750,nan,0.073875,nan,0.462500,nan,0.428375,0.930500,0.129625,0.195375,0.546625,0.545750,nan,0.989875,0.440500,0.373750,0.581750,0.478000,nan,0.682125,0.081500,0.238125,0.357750,0.153125,0.307250,0.753750,0.255750,0.763125,0.249750,0.760500,0.102125,nan,0.307000,0.539250,0.284625,0.804125,0.818500,nan,0.132500,0.023750,0.229125,0.748875,nan,0.828750,0.905375,0.724500,0.946750,0.459250
0.881625,0.110875,0.280875,0.986625,0.430875,nan,0.300875,0.327250,0.569500,0.284125,0.522625,0.399500,0.803500,0.407625,0.137250,0.239500,0.807125,0.271875,0.599000,0.858375,0.686500,0.038875,0.176125,nan,0.125375,0.184750,0.722000,0.719750,0.382250,nan,0.973750,0.079875,0.164000,0.900000,0.619625,0.758000,0.733875,0.713000,0.581500,0.374375,0.171125,0.432000,0.118750,0.066875,0.689125,0.370000,0.937250,0.926250,0.560500,0.270000,0.858250,0.235125,0.031250,0.806875,0.849375,0.778000,0.948125,0.763375,0.501125,0.720375,0.288750,0.667000,0.185375,0.311250,0.819375,0.282875,0.421000,0.942250,0.398000,0.630375,0.367250,0.444375,0.260000,0.709750,0.464875,0.047750,0.786250,0.104875,0.360000,0.345750,0.445125,0.817125,0.762250,0.889000,0.868500,0.813375,0.123000,0.904625,0.379750,0.714500,0.621000,0.439250,0.251625,0.506625,0.592750,0.492250,0.010375,0.824000,0.245625,0.157500
0.682750,0.770625,0.996125,0.239125,0.705500,0.202750,0.756500,0.226500,nan,0.114625,0.354000,0.473500,0.876250,0.007500,0.075125,0.857125,0.509250,0.350625,0.494625,0.641750,0.340500,nan,0.474000,0.656500,0.854000,nan,0.621000,0.390125,0.198250,0.724750,0.808375,0.236625,0.149500,0.880125,0.804875,0.212000,0.460000,0.069375,0.975250,0.511375,0.264750,nan,0.684375,nan,0.698625,0.366875,0.824500,0.354625,0.090750,nan,0.176875,0.748125,0.407625,nan,0.951500,0.753875,0.986500,0.085875,nan,0.853625,nan,0.811750,0.020500,0.673625,0.525500,0.180500,0.473750,0.945125,0.951750,0.117750,0.207875,0.016750,0.120625,0.027125,0.339375,0.563750,0.824625,0.508000,0.810875,0.371500,0.636500,0.564375,0.711375,0.383750,0.247500,0.299375,0.775000,0.457000,0.649500,0.698375,0.070875,0.747375,0.251625,0.534875,0.678750,0.868250,nan,0.799375,0.140375,0.981875
0.011125,0.361250,0.805000,0.037250,0.034500,0.706125,0.924500,0.583125,0.096625,0.477375,0.125125,0.036625,0.849000,0.725500,0.046500,0.984750,0.565000,0.768000,0.092000,0.831500,0.721250,0.243000,0.058375,0.951250,0.141750,0.648250,0.208500,0.353000,0.534875,0.057375,0.241625,0.879875,0.002250,0.393625,0.487625,0.936250,0.942500,nan,0.471500,0.535375,0.256875,nan,0.146125,0.967375,0.221750,0.563250,0.106375,0.155750,nan,0.434125,0.291500,0.771250,0.536875,0.725625,0.884500,0.180875,0.783875,0.534875,0.180750,0.925875,0.224875,0.932250,0.150750,0.024375,0.545125,nan,0.709875,0.109375,0.625125,0.658375,0.151000,0.404000,0.381000,0.370250,0.573375,0.170375,0.947875,0.613000,0.564750,0.631250,0.982250,nan,0.635125,0.581875,0.792625,0.211000,nan,0.323250,0.478000,0.862375,0.164250,0.398500,0.631125,0.566500,0.160500,0.875875,0.197375,0.211000,0.876125,0.397625
nan,0.673375,0.828750,0.533250,0.283375,0.283500,0.597875,0.796000,0.736500,0.444125,0.793375,0.593000,0.618125,0.304125,0.567375,nan,0.029750,0.451125,0.125875,0.034625,0.242750,nan,0.157125,0.336875,0.207375,0.179250,0.006625,0.589875,0.587125,0.557000,0.515875,nan,0.017750,0.526000,0.777000,0.265125,0.764625,0.330125,0.446375,0.513250,0.698000,0.272375,0.189125,0.881750,0.974125,0.246375,0.629000,nan,0.801750,0.401875,0.999000,0.620875,0.749500,0.691375,0.289000,0.633875,0.418250,0.799000,0.944875,nan,0.190625,0.181875,0.005250,0.337000,0.014625,0.729750,0.331125,0.326375,0.131875,0.477000,0.718250,nan,0.381500,0.536750,0.916000,0.049375,0.086125,0.573000,0.683625,0.815750,0.181125,0.599500,0.496375,0.925000,0.915000,nan,0.564500,0.456000,nan,0.863250,0.440000,0.639250,0.559625,0.774875,0.180375,0.396875,0.427500,0.599125,0.272250,0.596250
0.382250,0.414875,0.519750,0.404000,0.345125,0.835250,0.102125,0.926250,0.622750,0.171375,0.158750,0.771500,0.828875,0.579750,0.159750,0.076750,nan,0.695875,0.812750,0.774625,0.609250,0.678250,0.111875,0.777500,0.071375,0.075000,0.867625,0.652125,nan,0.249625,0.747875,0.025500,0.199625,0.276625,0.707875,0.181500,0.171875,nan,0.844000,0.630625,0.091500,0.732125,0.555125,0.144125,nan,0.410375,0.606875,0.434000,0.148875,0.269875,0.529125,0.525875,0.813125,0.877000,0.700125,0.037250,0.641375,0.811375,0.066625,nan,0.523750,0.236125,0.433000,nan,0.816375,0.541125,0.434500,0.517875,0.876125,0.448625,0.117375,nan,0.946875,0.243750,0.666375,0.777000,0.569500,0.913375,0.763375,0.174250,0.286125,0.114875,0.973000,0.513375,0.128000,0.746000,0.398875,0.746750,0.296500,0.469500,0.625000,0.831500,0.408375,0.962125,0.852250,0.684875,0.671000,0.947875,0.833125,0.730250
0.676125,0.552250,0.164375,0.673500,0.673375,0.627750,nan,0.718625,0.722750,0.187375,0.427500,0.043625,0.132000,0.654375,0.300625,0.343000,0.649500,0.334000,0.884750,0.404625,0.558500,0.584125,0.835625,0.916000,0.990750,0.448875,nan,0.696875,0.336875,0.279875,0.287125,0.471375,0.693250,0.461125,0.487000,0.945875,0.247875,0.648250,0.485500,0.271750,0.122875,0.469250,0.618250,nan,0.854125,0.869875,0.397375,0.904125,0.813875,0.641625,0.821125,0.132625,0.439250,0.226500,0.088500,0.492750,0.818625,0.756625,0.032125,0.301250,0.543375,0.023500,0.851125,0.907375,0.820750,0.559750,0.690125,0.215250,0.299125,0.530375,0.052375,0.348875,0.739250,0.639750,0.778875,nan,0.312625,0.574875,0.526750,0.680375,0.436250,0.000750,0.214875,0.339750,0.328250,0.718375,0.521250,0.029250,0.019125,0.711125,nan,0.421875,0.621375,0.852750,0.400875,0.421375,0.927250,nan,0.388625,0.930500
0.584750,0.288000,0.261750,0.504250,0.597875,0.861875,0.198875,0.615125,0.451750,0.211750,0.387000,0.296000,0.020625,0.803750,0.879625,0.428875,0.631250,0.989875,0.104375,nan,0.191500,0.964375,0.619625,0.167250,0.338375,0.156500,0.245125,0.495000,0.568125,0.360000,0.301500,0.051000,0.751375,0.209750,0.754375,0.009625,0.759625,nan,0.161750,nan,0.447875,0.817125,0.892625,0.469000,0.950750,0.921375,0.925125,0.099750,0.646875,0.945375,0.591125,0.469750,nan,0.643000,0.378625,0.400625,0.975500,nan,0.714375,0.262375,0.749125,0.142000,0.838875,0.300500,0.801250,0.718000,0.740125,0.294625,0.833750,0.077125,0.075500,nan,0.426125,0.078250,nan,0.261500,nan,0.862375,0.978500,0.539250,0.205750,0.651750,0.942500,nan,0.069250,0.268250,nan,0.619750,0.777500,0.381875,0.378375,nan,0.306500,0.488125,0.107750,0.463125,0.424250,0.576625,0.315500,0.932500
0.352625,0.347500,0.312000,0.388500,0.611625,0.084125,0.201875,0.904625,0.319625,0.194000,0.213250,0.738375,0.104250,0.344375,0.602500,0.067750,0.234000,0.886375,0.482375,0.199250,0.689125,nan,nan,0.060875,0.313250,0.722375,0.779625,0.603750,0.301750,0.253625,0.803625,0.340375,0.492875,0.867250,0.087875,0.600875,0.095625,0.454250,nan,nan,nan,0.297875,0.951875,0.078625,0.613250,0.688250,nan,0.449875,0.719625,0.835500,0.558250,0.525250,0.711250,0.859375,0.996125,0.775625,0.450000,0.545125,nan,0.560500,0.200250,0.520625,0.593500,0.394625,0.844875,0.945375,nan,0.482625,0.008250,0.920000,0.899250,0.367750,0.965750,0.970000,0.358625,0.508375,0.182875,0.635000,0.745250,0.366750,0.559375,0.670250,0.641500,0.186750,0.131750,0.400875,0.438500,0.752625,0.180625,0.321875,0.175750,0.736750,0.909875,0.201000,0.983625,0.400000,0.914375,0.217625,0.900625,0.534125
nan,0.733375,0.418375,0.165625,0.788125,0.937250,0.277000,0.322750,0.497250,0.866750,0.036000,0.366250,0.364750,0.787000,0.759000,0.550750,0.106750,0.234500,0.652125,0.954375,0.522125,0.601500,0.232500,0.908250,0.759625,0.859500,0.124000,0.713750,0.149250,0.504000,0.821250,0.556875,0.319875,0.978250,0.967375,0.948250,0.332500,nan,0.081750,0.885375,0.420000,0.245250,0.882125,0.841375,0.903000,0.225000,0.039500,0.864375,0.915750,0.901250,0.427500,0.101750,0.382000,0.594750,0.604000,0.467125,0.970000,0.121500,0.727625,0.585250,0.925750,0.634875,0.296375,0.055625,0.548125,nan,0.605000,0.309125,0.369875,0.075375,0.729000,0.780625,0.884500,nan,0.326125,0.691875,0.830875,nan,0.953875,0.752625,0.100625,0.116500,0.401375,nan,0.503875,0.048500,0.431500,0.797125,0.517750,0.979125,0.787375,0.834875,nan,0.634125,0.071875,0.360750,nan,0.913250,0.045750,0.975625
0.851000,0.837750,0.419250,0.511875,0.667750,0.293875,0.790125,0.933375,0.612125,0.007875,0.927000,0.269625,0.652125,0.909250,0.805000,0.709875,0.063000,0.212500,0.027750,0.755625,0.129250,0.596375,nan,0.599000,0.204250,0.586000,0.231000,0.105750,0.562250,0.017375,0.041500,0.671125,0.545125,0.963250,0.206000,0.650375,0.012375,0.912875,nan,0.175750,0.326750,0.889000,0.126875,0.107250,0.465625,0.607125,0.919000,0.142875,0.886250,0.291625,0.426000,0.620875,0.296625,0.400750,0.353625,0.885500,0.095625,0.806000,0.756500,0.144000,0.873000,0.166125,0.130375,0.904250,nan,0.895625,0.292125,0.717750,0.840500,nan,0.941375,0.388125,0.116875,0.786750,0.330750,0.831875,nan,nan,0.819000,0.099500,0.837375,0.666875,0.804250,0.818500,0.950250,0.106375,0.216875,0.244500,0.723125,0.200375,0.369125,0.962125,0.821125,0.171250,0.628500,0.471125,0.267000,0.878500,0.333750,0.762625
0.681500,0.262125,0.862500,nan,0.058500,0.442000,0.735625,0.746250,0.775000,0.846750,0.443500,0.510625,0.861250,0.720875,0.866750,0.807250,0.269500,0.645250,0.852125,0.691500,0.269875,0.396375,0.946000,0.183750,0.259000,0.398625,0.154750,0.143125,0.310500,0.694125,0.982250,0.532125,0.321125,0.500875,0.282750,0.064750,0.087875,0.562875,0.431375,0.233000,0.778750,0.152500,0.895250,0.674625,0.341375,0.432875,0.233000,0.014875,0.147250,0.061125,0.219625,0.117750,nan,0.611375,0.254250,0.495500,0.180125,0.649375,0.847625,0.348375,nan,0.729875,0.561125,0.561375,0.898500,0.571000,0.306625,0.446875,0.274000,0.286875,0.911125,0.773750,0.853375,0.168250,nan,0.325500,0.529500,0.108750,0.754375,0.324500,0.762625,0.706375,0.953250,0.210000,0.793125,0.393125,0.484125,0.256375,0.143750,0.034500,0.367375,nan,0.117875,0.275625,0.332000,0.615500,0.836875,0.061375,0.146875,0.429625
0.981500,nan,0.737625,0.181875,0.732875,0.774750,0.280500,0.986250,0.368875,0.447250,0.919875,0.648250,0.216500,0.781000,0.024750,0.302000,0.104875,0.491250,0.508375,0.047875,0.580125,0.057000,0.028625,0.042000,nan,0.258125,nan,nan,0.169750,0.702250,0.625875,0.901375,0.557875,0.151500,0.735125,0.475875,0.113875,nan,0.288000,0.122250,0.586250,0.637625,0.275000,0.781250,nan,0.204375,0.950750,0.094250,0.231750,0.922875,0.753250,0.901500,0.485125,0.315500,0.984750,0.994250,0.685125,0.026000,0.109625,0.815125,0.837500,0.446500,0.293125,0.220125,0.132500,0.952750,0.390875,0.954250,0.218750,0.084125,0.904625,0.691125,0.242500,0.446250,0.201250,0.349625,0.800125,0.700250,0.603750,0.812250,0.378375,0.881125,0.155750,0.236125,0.322875,0.565125,0.692000,0.789250,0.573750,0.139625,0.651500,0.619000,0.745000,0.053375,0.831875,0.266500,nan,0.403625,0.125500,0.876750
0.142500,0.267250,nan,0.874500,0.016000,0.552875,0.388250,0.651750,0.346750,0.715750,0.888875,0.260250,0.864750,0.844500,0.627750,0.855000,0.225875,0.810750,0.891500,0.786000,0.190125,0.483000,0.787750,0.341250,0.615625,0.723125,0.827875,0.703250,0.256125,0.274375,0.499000,0.507750,0.040625,0.292000,0.346375,0.166250,0.298375,0.913125,nan,0.988875,0.622375,0.267875,0.075500,0.526750,0.042500,nan,0.791500,0.549375,nan,nan,0.946750,0.747500,0.327250,0.124625,0.634875,nan,0.251000,0.934875,0.416375,0.812875,0.387000,0.143625,0.929125,0.975875,0.966750,0.682500,0.379500,0.681375,0.112000,0.333875,0.343000,0.567375,0.994500,0.164625,0.501875,0.523250,nan,0.382250,0.353875,nan,0.341375,0.714625,0.148500,0.860375,0.905625,nan,0.373125,0.214750,0.745375,0.469625,0.985375,0.916500,0.629000,0.322125,0.363875,0.379125,nan,0.404875,0.348375,0.346500
0.551625,0.094625,0.368875,0.599750,0.456500,0.809125,0.927125,0.053875,0.749125,0.131250,0.533625,0.905750,0.295500,0.054000,0.953875,0.127625,0.978625,0.656250,0.354750,0.619000,0.963000,0.843125,nan,0.824125,0.438125,0.323625,0.305250,0.118375,0.115375,0.313375,0.864125,0.710625,0.918375,0.190750,0.221750,0.225750,0.648625,0.987125,0.960375,0.402750,0.798125,0.869000,0.411000,0.499000,0.979375,nan,0.137125,0.702375,nan,0.854125,0.575875,0.048375,0.749250,0.179625,0.435125,0.012250,0.512875,0.579375,0.376000,0.038250,0.597375,0.067750,nan,0.733125,0.444000,0.658375,0.299000,0.454500,0.258500,0.625250,0.482375,nan,0.274750,0.380125,0.298375,nan,0.097250,0.804000,0.710625,0.382125,0.413000,0.110375,0.245750,0.871500,0.838500,0.952875,nan,0.160500,0.135250,0.343625,0.018375,0.068625,0.016500,0.180500,0.188250,0.853500,0.851750,0.730625,0.267250,0.161750
